Hafta,Tarih,Ev Sahibi,Deplasman,Skor,Ev xG,Dep xG,Ev KK,Dep KK,Ev Pen,Dep Pen,Ev İŞ,Dep İŞ,Ev TS,Dep TS,Ev Şut,Dep Şut,Ev Kor,Dep Kor,Ev_Eksik_Hucum,Ev_Eksik_Savunma,Ev_Eksik_Orta,Dep_Eksik_Hucum,Dep_Eksik_Savunma,Dep_Eksik_Orta
16,2026-01-10,FC Union Berlin,FSV Mainz 05,2 - 2,2.7706,1.0863,0,0,0,0,5,0,57,0,17,0,2,0,2.4,10.0,2.5,3.0,18.1,0.0
16,2026-01-10,Heidenheim,FC Köln,2 - 2,1.7608,2.6541,0,0,0,0,6,0,56,0,14,0,5,0,1.2,3.0,0.25,0.25,14.1,0.0
16,2026-01-10,SC Freiburg,Hamburger SV,2 - 1,2.4935,0.5769000000000001,0,0,1,0,7,0,60,0,20,0,0,0,8.0,6.0,0.1,10.0,3.5,0.0
16,2026-01-27,St. Pauli,RB Leipzig,1 - 1,1.2325000000000002,1.4481,0,0,1,0,2,0,46,0,7,0,4,0,5.0,4.25,2.0,22.0,45.0,28.35
16,2026-01-27,Werder Bremen,TSG Hoffenheim,0 - 2,1.8904,0.7931,0,0,0,0,3,0,59,0,26,0,6,0,5.5,34.2,1.2,17.8,7.3,0.0
17,2026-01-13,Borussia Dortmund,Werder Bremen,3 - 0,1.9372000000000005,0.3764,0,0,0,0,8,0,46,0,18,0,3,0,0.0,7.0,0.0,5.5,16.0,0.25
17,2026-01-15,FC Augsburg,FC Union Berlin,1 - 1,0.7438999999999999,1.7525,0,0,0,0,5,0,48,0,9,0,3,0,0.0,23.0,0.0,2.4,10.0,2.5
17,2026-01-14,FC Köln,FC Bayern München,1 - 3,0.5963,1.4955,0,0,0,0,3,0,28,0,8,0,4,0,0.25,14.8,8.0,40.0,80.0,160.0
17,2026-01-13,FSV Mainz 05,Heidenheim,2 - 1,1.2728000000000002,1.0193,0,0,0,0,6,0,42,0,13,0,4,0,13.0,18.1,0.0,2.7,4.0,0.25
17,2026-03-04,Hamburger SV,Bayer 04 Leverkusen,0 - 1,1.4053,1.8698,0,0,0,0,3,0,37,0,10,0,2,0,6.5,0.0,5.0,55.0,8.0,0.0
17,2026-01-14,RB Leipzig,SC Freiburg,2 - 0,2.4315,0.1347,0,0,0,0,7,0,64,0,21,0,7,0,22.0,12.5,0.35,8.0,12.0,0.1
17,2026-01-14,TSG Hoffenheim,Borussia Mönchengladbach,5 - 1,3.1658,0.7581,0,0,1,0,10,0,66,0,18,0,6,0,17.0,27.3,0.0,22.5,4.8,0.0
17,2026-01-13,VfB Stuttgart,Eintracht Frankfurt,3 - 2,2.8227,0.8756999999999999,0,0,0,0,11,0,58,0,20,0,10,0,21.5,16.0,32.0,38.0,4.35,15.0
17,2026-01-14,VfL Wolfsburg,St. Pauli,2 - 1,1.905,1.8414,0,0,1,0,5,0,61,0,13,0,7,0,5.0,14.0,7.0,5.0,3.35,6.5
18,2026-01-17,Borussia Dortmund,St. Pauli,3 - 2,2.5330000000000004,0.887,0,0,1,0,6,0,63,0,10,0,5,0,0.0,10.6,7.0,5.0,3.35,6.5
18,2026-01-18,FC Augsburg,SC Freiburg,2 - 2,1.1653000000000002,1.5132000000000003,0,0,0,0,5,0,45,0,13,0,9,0,0.0,23.7,0.15,8.0,12.0,0.1
18,2026-01-17,FC Köln,FSV Mainz 05,2 - 1,2.0337,0.8251,0,0,0,0,6,0,62,0,20,0,9,0,0.25,6.8,0.0,18.0,17.1,1.5
18,2026-01-17,Hamburger SV,Borussia Mönchengladbach,0 - 0,1.2892,0.5419,0,0,0,0,12,0,57,0,25,0,2,0,4.5,7.0,0.0,22.5,4.8,0.0
18,2026-01-17,RB Leipzig,FC Bayern München,1 - 5,2.2452,3.8839,0,0,0,0,4,0,42,0,17,0,5,0,22.0,3.5,28.35,40.0,67.0,0.0
18,2026-01-17,TSG Hoffenheim,Bayer 04 Leverkusen,1 - 0,1.3772,0.9385,0,0,0,0,8,0,38,0,19,0,3,0,17.0,7.3,0.0,20.0,43.0,30.0
18,2026-01-18,VfB Stuttgart,FC Union Berlin,1 - 1,1.7538,1.72,0,0,0,0,4,0,57,0,12,0,3,0,18.5,12.3,32.0,2.4,14.35,2.5
18,2026-01-17,VfL Wolfsburg,Heidenheim,1 - 1,1.1295000000000002,1.1075,0,0,0,0,4,0,70,0,13,0,9,0,5.0,14.0,7.0,2.7,4.0,0.25
18,2026-01-16,Werder Bremen,Eintracht Frankfurt,3 - 3,1.5605,0.8414,0,0,0,0,4,0,60,0,13,0,4,0,5.5,16.0,0.25,46.0,4.35,35.5
19,2026-01-24,Bayer 04 Leverkusen,Werder Bremen,1 - 0,1.7061000000000002,1.0417,0,0,0,0,4,0,50,0,13,0,5,0,35.0,43.0,0.0,5.5,16.0,1.2
19,2026-01-25,Borussia Mönchengladbach,VfB Stuttgart,0 - 3,1.2384,1.6727,0,0,1,0,3,0,44,0,12,0,1,0,22.5,5.0,4.0,18.5,12.0,0.0
19,2026-01-24,Eintracht Frankfurt,TSG Hoffenheim,1 - 3,0.7860999999999999,1.333,0,0,0,0,3,0,47,0,9,0,6,0,46.0,4.35,2.0,17.0,7.3,0.0
19,2026-01-24,FC Bayern München,FC Augsburg,1 - 2,2.0009,1.3299,0,0,0,0,6,0,70,0,15,0,9,0,0.0,137.0,0.0,0.0,45.0,6.0
19,2026-01-24,FC Union Berlin,Borussia Dortmund,0 - 3,1.2209,1.9358,0,0,0,0,3,0,56,0,10,0,7,0,1.8,14.0,2.5,0.0,0.0,7.0
19,2026-01-24,FSV Mainz 05,VfL Wolfsburg,3 - 1,3.51,1.079,0,0,2,0,9,0,59,0,20,0,15,0,0.0,16.6,1.5,5.0,13.0,11.5
19,2026-01-24,Heidenheim,RB Leipzig,0 - 3,0.6395,2.1506,0,0,0,0,2,0,26,0,7,0,4,0,2.7,2.0,0.25,22.0,45.0,28.35
19,2026-01-25,SC Freiburg,FC Köln,2 - 1,2.3001,1.853,0,0,1,0,5,0,47,0,13,0,5,0,0.0,12.0,0.1,0.25,12.8,0.0
19,2026-01-23,St. Pauli,Hamburger SV,0 - 0,0.3132,0.3724,0,0,0,0,3,0,43,0,8,0,5,0,5.0,3.35,2.0,1.5,0.0,0.0
20,2026-02-01,Borussia Dortmund,Heidenheim,3 - 2,4.0974,2.2465,0,0,2,0,5,0,65,0,19,0,12,0,0.0,4.0,7.0,2.7,7.0,0.25
20,2026-01-31,Eintracht Frankfurt,Bayer 04 Leverkusen,1 - 3,0.9327,1.0638,1,0,0,0,4,0,42,0,11,0,8,0,46.0,4.0,45.0,35.0,33.0,40.0
20,2026-01-31,FC Augsburg,St. Pauli,2 - 1,0.9753,2.5468,0,0,0,0,6,0,44,0,12,0,5,0,0.0,23.0,6.0,5.0,3.35,2.0
20,2026-01-30,FC Köln,VfL Wolfsburg,1 - 0,1.1338,1.2941,0,0,0,0,3,0,42,0,15,0,3,0,0.25,12.8,0.0,5.0,13.8,7.0
20,2026-01-31,Hamburger SV,FC Bayern München,2 - 2,2.5616000000000003,2.4145,0,0,1,0,4,0,28,0,14,0,3,0,19.0,0.0,0.0,0.0,32.0,6.0
20,2026-01-31,RB Leipzig,FSV Mainz 05,1 - 2,1.9155,2.001,0,0,0,0,4,0,70,0,15,0,5,0,0.0,45.0,58.35,0.0,18.6,3.0
20,2026-01-31,TSG Hoffenheim,FC Union Berlin,3 - 1,1.6393,1.4538000000000002,0,0,1,0,4,0,59,0,9,0,3,0,17.0,7.3,20.0,0.0,12.5,2.5
20,2026-02-01,VfB Stuttgart,SC Freiburg,1 - 0,2.1481,0.8243999999999999,0,0,0,0,7,0,69,0,18,0,6,0,18.5,2.0,0.0,0.0,13.5,0.1
20,2026-01-31,Werder Bremen,Borussia Mönchengladbach,1 - 1,1.6796000000000002,0.7984,0,0,0,0,6,0,68,0,18,0,7,0,5.0,14.0,1.2,22.5,5.0,4.0
21,2026-02-07,Borussia Mönchengladbach,Bayer 04 Leverkusen,1 - 1,0.6301,0.6999,0,0,0,0,6,0,39,0,9,0,2,0,22.5,0.0,4.0,35.0,8.0,40.0
21,2026-02-08,FC Bayern München,TSG Hoffenheim,5 - 1,5.764900000000001,1.3335,0,0,2,0,14,0,55,0,27,0,8,0,0.0,0.0,0.0,32.0,7.0,20.0
21,2026-02-08,FC Köln,RB Leipzig,1 - 2,1.3582,2.79,0,0,0,0,3,0,46,0,10,0,4,0,3.25,9.3,3.0,1.0,45.0,28.35
21,2026-02-06,FC Union Berlin,Eintracht Frankfurt,1 - 1,1.3713000000000002,0.2378,0,0,1,0,3,0,27,0,11,0,5,0,0.0,24.5,2.5,46.0,4.0,51.0
21,2026-02-07,FSV Mainz 05,FC Augsburg,2 - 0,2.2331000000000003,0.7699,0,0,2,0,6,0,39,0,10,0,6,0,8.0,15.6,1.5,4.0,26.0,2.0
21,2026-02-07,Heidenheim,Hamburger SV,0 - 2,1.628,1.8361,0,0,0,0,4,0,48,0,20,0,10,0,1.5,5.0,0.25,13.0,0.0,5.0
21,2026-02-07,SC Freiburg,Werder Bremen,1 - 0,0.5623,1.3003999999999998,1,0,0,0,2,0,33,0,7,0,4,0,0.0,23.5,0.1,5.0,14.0,0.0
21,2026-02-07,St. Pauli,VfB Stuttgart,2 - 1,1.8997,0.6167,0,0,1,0,7,0,32,0,15,0,5,0,6.2,9.85,2.0,18.5,2.0,7.0
21,2026-02-07,VfL Wolfsburg,Borussia Dortmund,1 - 2,1.1685,1.7979,0,0,0,0,2,0,35,0,12,0,4,0,20.0,30.8,7.0,0.0,6.5,7.0
22,2026-02-14,Bayer 04 Leverkusen,St. Pauli,4 - 0,1.6519,0.6476,0,0,0,0,7,0,68,0,12,0,8,0,35.0,8.0,0.0,9.7,9.85,2.0
22,2026-02-13,Borussia Dortmund,FSV Mainz 05,4 - 0,2.5942,1.4142,0,0,0,0,8,0,55,0,14,0,7,0,0.0,65.1,0.0,8.0,11.6,4.35
22,2026-02-14,Eintracht Frankfurt,Borussia Mönchengladbach,3 - 0,1.1486,1.7632,0,0,0,0,9,0,44,0,12,0,2,0,46.0,20.0,55.0,24.5,5.0,4.0
22,2026-02-15,FC Augsburg,Heidenheim,1 - 0,2.0024,0.9566,0,0,1,0,4,0,49,0,12,0,4,0,4.0,23.0,0.0,0.0,2.0,3.25
22,2026-02-14,Hamburger SV,FC Union Berlin,3 - 2,1.7193,1.8369,0,0,0,0,4,0,56,0,13,0,6,0,8.0,0.0,10.0,0.0,24.5,2.5
22,2026-02-15,RB Leipzig,VfL Wolfsburg,2 - 2,2.8216,0.6464000000000001,0,0,0,0,10,0,68,0,20,0,6,0,0.0,0.0,28.35,5.0,24.8,7.0
22,2026-02-14,TSG Hoffenheim,SC Freiburg,3 - 0,2.3107,1.0249,0,0,0,0,7,0,61,0,25,0,6,0,32.0,14.0,0.0,0.0,13.5,35.1
22,2026-02-14,VfB Stuttgart,FC Köln,3 - 1,1.9273,1.4936,0,0,0,0,4,0,57,0,13,0,2,0,5.3,2.0,7.0,3.25,9.3,11.0
22,2026-02-14,Werder Bremen,FC Bayern München,0 - 3,0.8878,1.9441,0,0,0,0,3,0,35,0,14,0,2,0,5.0,10.5,1.2,140.0,0.0,0.0
23,2026-02-21,FC Bayern München,Eintracht Frankfurt,3 - 2,2.725,2.2441,0,0,0,0,11,0,51,0,24,0,8,0,0.0,4.0,0.0,26.0,47.0,45.0
23,2026-02-21,FC Köln,TSG Hoffenheim,2 - 2,0.8898,2.2796000000000003,0,0,0,0,4,0,36,0,9,0,3,0,5.25,2.6,3.0,27.8,12.0,0.0
23,2026-02-21,FC Union Berlin,Bayer 04 Leverkusen,1 - 0,0.9978,1.1928,0,0,0,0,4,0,35,0,8,0,4,0,0.0,24.5,2.5,35.0,8.0,0.0
23,2026-02-20,FSV Mainz 05,Hamburger SV,1 - 1,1.8755,0.7329,0,0,0,0,3,0,45,0,17,0,7,0,18.0,16.55,1.5,5.0,60.0,10.0
23,2026-02-22,Heidenheim,VfB Stuttgart,3 - 3,2.349600000000001,2.0828,0,0,1,0,6,0,34,0,10,0,3,0,0.0,4.0,0.25,5.3,2.0,0.0
23,2026-02-21,RB Leipzig,Borussia Dortmund,2 - 2,2.7676,1.4853,0,0,0,0,3,0,55,0,13,0,6,0,0.0,8.0,28.35,0.0,65.5,0.0
23,2026-02-22,SC Freiburg,Borussia Mönchengladbach,2 - 1,1.8814,1.2995,0,0,0,0,6,0,37,0,10,0,3,0,0.0,19.5,35.1,24.5,0.0,24.0
23,2026-02-22,St. Pauli,Werder Bremen,2 - 1,0.4120999999999999,1.6207,0,0,0,0,4,0,42,0,4,0,1,0,6.2,3.35,2.0,5.0,32.5,0.25
23,2026-02-21,VfL Wolfsburg,FC Augsburg,2 - 3,1.6419,1.8719,0,0,0,0,4,0,50,0,10,0,4,0,25.0,18.8,7.0,0.0,23.0,0.0
24,2026-02-28,Bayer 04 Leverkusen,FSV Mainz 05,1 - 1,2.2799,0.8771000000000001,0,0,0,0,5,0,66,0,12,0,6,0,35.0,35.5,30.0,18.0,16.2,3.0
24,2026-02-28,Borussia Dortmund,FC Bayern München,2 - 3,1.5263,2.2102,0,0,0,0,2,0,33,0,10,0,5,0,0.0,31.5,20.0,0.0,67.15,0.0
24,2026-02-28,Borussia Mönchengladbach,FC Union Berlin,1 - 0,2.4236,0.1362,0,0,1,0,7,0,60,0,21,0,6,0,22.5,5.0,0.0,6.0,24.5,2.5
24,2026-03-01,Eintracht Frankfurt,SC Freiburg,2 - 0,1.3408,0.6116,0,0,0,0,7,0,63,0,15,0,5,0,26.0,32.0,45.0,7.0,19.5,35.1
24,2026-02-27,FC Augsburg,FC Köln,2 - 0,1.2701,0.4908,0,0,0,0,4,0,46,0,14,0,6,0,0.0,23.0,0.0,8.25,11.6,3.0
24,2026-03-01,Hamburger SV,RB Leipzig,1 - 2,0.5441,3.3947000000000003,0,0,0,0,3,0,42,0,7,0,4,0,5.0,0.0,0.0,1.0,8.0,38.35
24,2026-02-28,TSG Hoffenheim,St. Pauli,0 - 1,2.8363,0.8085999999999999,0,0,0,0,11,0,65,0,20,0,10,0,12.8,7.0,0.0,6.2,3.35,0.0
24,2026-03-01,VfB Stuttgart,VfL Wolfsburg,4 - 0,3.6441,1.0112,0,0,0,0,11,0,63,0,24,0,7,0,5.3,12.0,0.0,20.0,18.8,14.5
24,2026-02-28,Werder Bremen,Heidenheim,2 - 0,1.6604,1.1823,0,0,0,0,6,0,49,0,17,0,3,0,15.0,38.5,0.25,0.0,9.2,0.25
25,2026-03-06,FC Bayern München,Borussia Mönchengladbach,4 - 1,2.7106,1.2368,0,0,1,0,9,0,70,0,18,0,7,0,65.0,63.15,0.0,22.5,5.0,6.0
25,2026-03-07,FC Köln,Borussia Dortmund,1 - 2,1.5699,1.4753,1,0,0,0,4,0,39,0,14,0,9,0,5.25,11.6,3.0,0.0,6.5,20.0
25,2026-03-08,FC Union Berlin,Werder Bremen,1 - 4,1.2260000000000002,1.9402,1,0,1,0,2,0,26,0,9,0,1,0,0.0,22.0,2.5,22.0,38.5,0.25
25,2026-03-07,FSV Mainz 05,VfB Stuttgart,2 - 2,2.9114,1.1661,0,0,0,0,6,0,38,0,18,0,5,0,8.0,16.2,17.0,5.3,12.0,32.0
25,2026-03-07,Heidenheim,TSG Hoffenheim,2 - 4,1.0332,2.6260000000000003,0,0,0,0,2,0,46,0,8,0,4,0,0.0,6.5,6.25,12.8,7.0,0.0
25,2026-03-07,RB Leipzig,FC Augsburg,2 - 1,2.0722,3.264,0,0,0,0,8,0,61,0,17,0,6,0,0.0,8.0,38.35,4.0,28.0,2.0
25,2026-03-07,SC Freiburg,Bayer 04 Leverkusen,3 - 3,3.0379,1.8051,0,0,0,0,9,0,47,0,21,0,5,0,0.0,7.5,0.1,55.0,42.5,0.0
25,2026-03-08,St. Pauli,Eintracht Frankfurt,0 - 0,0.5909,0.6746,0,0,0,0,2,0,28,0,11,0,6,0,6.2,4.15,2.5,26.0,39.0,45.0
25,2026-03-07,VfL Wolfsburg,Hamburger SV,1 - 2,2.1774,1.9169,1,0,1,0,4,0,52,0,14,0,7,0,20.0,18.8,19.0,6.0,0.0,5.0
26,2026-03-14,Bayer 04 Leverkusen,FC Bayern München,1 - 1,2.8565,1.2768,0,0,0,0,7,0,45,0,21,0,4,0,20.0,66.5,0.0,0.0,82.15,120.0
26,2026-03-14,Borussia Dortmund,FC Augsburg,2 - 0,2.5594,0.5039,0,0,0,0,5,0,61,0,16,0,12,0,0.0,13.5,0.0,4.0,23.0,2.0
26,2026-03-13,Borussia Mönchengladbach,St. Pauli,2 - 0,0.693,0.6445,0,0,0,0,4,0,40,0,10,0,2,0,22.5,5.0,20.0,1.2,3.65,5.0
26,2026-03-14,Eintracht Frankfurt,Heidenheim,1 - 0,1.1932999999999998,0.0793,1,0,0,0,4,0,66,0,12,0,5,0,26.0,39.0,45.0,1.5,6.5,0.0
26,2026-03-14,Hamburger SV,FC Köln,1 - 1,0.3287,1.1347,0,0,0,0,1,0,45,0,5,0,1,0,7.5,0.0,5.0,5.25,12.1,6.0
26,2026-03-15,SC Freiburg,FC Union Berlin,0 - 1,1.3947999999999998,0.6356999999999999,0,0,0,0,6,0,73,0,19,0,6,0,0.0,6.0,0.1,0.0,30.0,7.0
26,2026-03-14,TSG Hoffenheim,VfL Wolfsburg,1 - 1,1.9224,0.3715,0,0,0,0,6,0,69,0,21,0,16,0,12.0,14.0,0.0,0.0,18.8,19.0
26,2026-03-15,VfB Stuttgart,RB Leipzig,1 - 0,1.3194,0.9993,0,0,0,0,4,0,57,0,13,0,5,0,5.3,12.0,0.0,0.0,8.0,28.35
26,2026-03-15,Werder Bremen,FSV Mainz 05,0 - 2,1.3344,1.491,0,0,0,0,3,0,66,0,16,0,9,0,12.0,10.5,0.25,11.0,16.2,17.0
27,2026-03-21,Borussia Dortmund,Hamburger SV,3 - 2,5.7012,1.1492,0,0,3,0,8,0,68,0,24,0,11,0,0.0,6.5,0.0,9.0,0.0,5.0
27,2026-03-22,FC Augsburg,VfB Stuttgart,2 - 5,1.5011,2.357,0,0,0,0,7,0,40,0,13,0,2,0,0.3,22.0,2.0,45.3,2.0,0.0
27,2026-03-21,FC Bayern München,FC Union Berlin,4 - 0,3.8483,0.3081,0,0,0,0,9,0,74,0,31,0,12,0,110.0,79.65,123.0,0.0,0.6,7.0
27,2026-03-21,FC Köln,Borussia Mönchengladbach,3 - 3,1.5672,0.93,1,0,0,0,5,0,51,0,12,0,5,0,1.25,17.6,6.0,24.5,5.45,0.0
27,2026-03-22,FSV Mainz 05,Eintracht Frankfurt,2 - 1,1.426,1.3998000000000002,0,0,0,0,5,0,30,0,8,0,5,0,11.0,16.2,17.0,3.0,34.0,0.0
27,2026-03-21,Heidenheim,Bayer 04 Leverkusen,3 - 3,1.5695,1.6259,0,0,1,0,5,0,37,0,9,0,2,0,1.8,6.5,0.0,20.0,69.5,0.0
27,2026-03-20,RB Leipzig,TSG Hoffenheim,5 - 0,2.356,1.0004,0,0,0,0,9,0,50,0,14,0,1,0,0.0,8.0,28.35,12.0,14.0,25.0
27,2026-03-22,St. Pauli,SC Freiburg,1 - 2,1.7856,2.294,0,0,0,0,5,0,49,0,12,0,3,0,1.2,3.65,5.0,0.0,6.0,0.1
27,2026-03-21,VfL Wolfsburg,Werder Bremen,0 - 1,0.9443,0.3818,1,0,0,0,4,0,57,0,11,0,8,0,0.0,11.8,19.0,12.0,15.5,24.25
28,2026-04-04,Bayer 04 Leverkusen,VfL Wolfsburg,6 - 3,4.0907,1.8326,0,0,2,0,11,0,69,0,25,0,12,0,12.0,54.5,20.0,0.0,16.8,20.0
28,2026-04-04,Borussia Mönchengladbach,Heidenheim,2 - 2,1.0720999999999998,1.2453999999999998,0,0,0,0,7,0,52,0,15,0,2,0,24.5,6.8,0.0,1.5,1.0,3.5
28,2026-04-05,Eintracht Frankfurt,FC Köln,2 - 2,2.3753,2.8427,0,0,0,0,7,0,67,0,20,0,8,0,28.0,39.0,0.0,0.25,6.1,8.0
28,2026-04-05,FC Union Berlin,St. Pauli,1 - 1,1.7248,0.3902,0,0,0,0,8,0,55,0,16,0,7,0,0.4,0.6,2.5,1.2,7.85,5.0
28,2026-04-04,Hamburger SV,FC Augsburg,1 - 1,2.5398000000000005,2.8308,1,0,0,0,4,0,53,0,18,0,9,0,11.0,0.0,12.0,0.3,22.0,8.0
28,2026-04-04,SC Freiburg,FC Bayern München,2 - 3,1.916,2.8466,0,0,0,0,4,0,30,0,13,0,5,0,0.0,12.0,12.1,105.0,0.15,3.0
28,2026-04-04,TSG Hoffenheim,FSV Mainz 05,1 - 2,1.4296000000000002,1.6729,0,0,0,0,5,0,60,0,16,0,7,0,12.0,14.3,0.0,11.0,16.2,17.0
28,2026-04-04,VfB Stuttgart,Borussia Dortmund,0 - 2,0.739,0.6075999999999999,0,0,0,0,3,0,67,0,13,0,5,0,5.3,2.0,0.0,0.0,6.5,50.0
28,2026-04-04,Werder Bremen,RB Leipzig,1 - 2,1.6116,0.9323,0,0,0,0,5,0,55,0,13,0,1,0,8.5,37.0,14.25,0.0,6.4,28.35
29,2026-04-11,Borussia Dortmund,Bayer 04 Leverkusen,0 - 1,1.2128,0.6703,0,0,0,0,1,0,53,0,14,0,5,0,50.0,6.5,70.0,12.0,52.0,0.0
29,2026-04-10,FC Augsburg,TSG Hoffenheim,2 - 2,1.9901,1.2195,0,0,1,0,8,0,34,0,17,0,4,0,0.3,28.0,2.0,12.0,14.3,20.0
29,2026-04-12,FC Köln,Werder Bremen,3 - 1,3.7919,0.9843,0,0,1,0,10,0,58,0,27,0,8,0,0.25,6.1,0.0,8.5,11.5,22.25
29,2026-04-12,FSV Mainz 05,SC Freiburg,0 - 1,0.7377999999999999,0.6106999999999999,0,0,0,0,3,0,51,0,10,0,6,0,11.0,9.2,2.0,0.0,6.0,12.1
29,2026-04-11,Heidenheim,FC Union Berlin,3 - 1,2.2229,0.9623,0,0,0,0,3,0,45,0,7,0,3,0,3.3,4.0,0.0,0.4,0.6,6.0
29,2026-04-11,RB Leipzig,Borussia Mönchengladbach,1 - 0,2.3592000000000004,1.8538,0,0,0,0,11,0,52,0,24,0,11,0,20.0,51.4,0.35,24.5,3.3,0.0
29,2026-04-11,St. Pauli,FC Bayern München,0 - 5,0.6082000000000001,3.1924,0,0,0,0,3,0,23,0,6,0,3,0,1.2,7.85,6.5,0.0,0.65,63.0
29,2026-04-12,VfB Stuttgart,Hamburger SV,4 - 0,3.3565,0.6392,0,0,1,0,11,0,65,0,23,0,8,0,5.3,0.0,9.0,11.0,65.0,10.0
29,2026-04-11,VfL Wolfsburg,Eintracht Frankfurt,1 - 2,2.595,0.8828,0,0,0,0,7,0,51,0,22,0,7,0,5.0,48.8,19.0,48.0,39.0,0.0
30,2026-04-18,Bayer 04 Leverkusen,FC Augsburg,1 - 2,5.3059,1.3985,0,0,0,1,10,5,71,29,36,11,11,4,12.0,7.0,0.0,1.8,22.0,2.0
30,2026-04-19,Borussia Mönchengladbach,FSV Mainz 05,1 - 1,0.7704,2.2991,0,0,0,1,4,7,38,62,9,17,0,6,15.5,1.5,0.0,11.0,1.6,2.0
30,2026-04-18,Eintracht Frankfurt,RB Leipzig,1 - 3,1.2629,2.5274,0,0,0,0,5,8,51,49,16,19,4,6,25.0,39.0,0.0,0.0,12.4,28.0
30,2026-04-19,FC Bayern München,VfB Stuttgart,4 - 2,4.2267,1.1739,0,0,0,0,9,7,66,34,28,11,11,3,0.0,0.65,103.0,27.3,0.0,3.0
30,2026-04-18,FC Union Berlin,VfL Wolfsburg,1 - 2,1.9428,0.2118,0,0,0,0,7,4,54,46,25,5,11,4,0.4,0.6,3.5,5.0,11.8,12.0
30,2026-04-19,SC Freiburg,Heidenheim,2 - 1,2.072,1.8885,0,0,0,0,4,2,46,54,17,13,5,4,0.0,6.0,12.1,3.3,0.0,0.0
30,2026-04-17,St. Pauli,FC Köln,1 - 1,1.6662,1.5527,0,0,0,1,6,1,48,52,14,10,8,5,1.2,5.35,15.0,0.25,2.6,0.0
30,2026-04-18,TSG Hoffenheim,Borussia Dortmund,2 - 1,2.351,0.8581,0,0,2,0,4,3,46,54,13,8,4,3,12.0,14.3,0.0,50.0,4.0,50.0
30,2026-04-18,Werder Bremen,Hamburger SV,3 - 1,1.6759,0.6365,0,1,0,0,10,3,57,43,18,11,7,3,3.5,20.5,0.0,10.0,60.0,10.0
31,2026-04-24,RB Leipzig,FC Union Berlin,3 - 1,3.3976,0.2137,0,0,0,0,10,1,67,33,20,5,10,4,0.0,67.4,40.35,0.4,0.6,6.0
31,2026-04-25,Heidenheim,St. Pauli,2 - 0,1.6302,0.8524,0,0,0,0,5,2,45,55,12,11,6,6,3.3,3.0,0.0,4.7,0.35,5.0
31,2026-04-25,FC Köln,Bayer 04 Leverkusen,1 - 2,2.8038,1.6804,0,0,0,1,10,3,45,55,25,8,2,5,8.25,2.6,0.0,52.0,10.5,0.0
31,2026-04-25,FSV Mainz 05,FC Bayern München,3 - 4,2.701,2.1736,0,0,0,0,8,6,30,70,21,11,4,4,11.0,1.6,2.0,0.0,0.65,103.0
31,2026-04-25,FC Augsburg,Eintracht Frankfurt,1 - 1,2.2235,1.2464,0,0,0,0,3,7,40,60,17,19,9,7,0.3,0.0,0.0,28.0,27.2,0.0
31,2026-04-25,VfL Wolfsburg,Borussia Mönchengladbach,0 - 0,1.6376,0.7494,0,1,0,0,4,2,44,56,12,10,8,5,5.0,11.8,16.0,15.5,1.5,0.0
31,2026-04-25,Hamburger SV,TSG Hoffenheim,1 - 2,1.636,1.8964,0,0,1,0,4,6,41,59,12,15,4,9,15.0,65.0,0.0,12.0,14.3,0.0
31,2026-04-26,VfB Stuttgart,Werder Bremen,1 - 1,2.0448,1.0301,0,0,0,0,4,3,69,31,20,9,14,2,5.3,34.0,3.0,9.5,26.5,1.45
31,2026-04-26,Borussia Dortmund,SC Freiburg,4 - 0,2.8716,0.5005,0,0,0,0,5,4,61,39,17,7,5,0,50.0,8.0,50.0,0.0,6.0,12.1
